fecha,apertura
05/10/2019 00:00,8157.89
04/10/2019 00:00,8243.39
03/10/2019 00:00,8377.68
02/10/2019 00:00,8326.41
01/10/2019 00:00,8304.47
30/09/2019 00:00,8060.13
29/09/2019 00:00,8218.07
28/09/2019 00:00,8199.96
27/09/2019 00:00,8055.25
26/09/2019 00:00,8443.44
25/09/2019 00:00,8536.71
24/09/2019 00:00,9685.69
23/09/2019 00:00,10022.38
22/09/2019 00:00,9973
21/09/2019 00:00,10169.02
20/09/2019 00:00,10284.72
19/09/2019 00:00,10161.59
18/09/2019 00:00,10182.96
17/09/2019 00:00,10257.2
16/09/2019 00:00,10320.36
15/09/2019 00:00,10362.52
14/09/2019 00:00,10365.81
13/09/2019 00:00,10423.99
12/09/2019 00:00,10163.81
11/09/2019 00:00,10093.39
10/09/2019 00:00,10317.62
09/09/2019 00:00,10387.33
08/09/2019 00:00,10497.57
07/09/2019 00:00,10309.04
06/09/2019 00:00,10573.04
05/09/2019 00:00,10586.26
04/09/2019 00:00,10617.72
03/09/2019 00:00,10384.07
02/09/2019 00:00,9767.56
01/09/2019 00:00,9593.5
31/08/2019 00:00,9569.3
30/08/2019 00:00,9490.56
29/08/2019 00:00,9720.2
28/08/2019 00:00,10171.39
27/08/2019 00:00,10355.11
26/08/2019 00:00,10136.75
25/08/2019 00:00,10149.38
24/08/2019 00:00,10401.87
23/08/2019 00:00,10112.45
22/08/2019 00:00,10123.56
21/08/2019 00:00,10778.75
20/08/2019 00:00,10927.3
19/08/2019 00:00,10318.99
18/08/2019 00:00,10221.94
17/08/2019 00:00,10351.18
16/08/2019 00:00,10294.9
15/08/2019 00:00,10022.5
14/08/2019 00:00,10862.25
13/08/2019 00:00,11380.61
12/08/2019 00:00,11527.44
11/08/2019 00:00,11273.03
10/08/2019 00:00,11859.32
09/08/2019 00:00,11985.6
08/08/2019 00:00,11973.46
07/08/2019 00:00,11471.58
06/08/2019 00:00,11800
05/08/2019 00:00,10986.55
04/08/2019 00:00,10812.58
03/08/2019 00:00,10529.51
02/08/2019 00:00,10416.79
01/08/2019 00:00,10096.01
31/07/2019 00:00,9592.26
30/07/2019 00:00,9508.21
29/07/2019 00:00,9538.73
28/07/2019 00:00,9467.84
27/07/2019 00:00,9846.94
26/07/2019 00:00,9886.08
25/07/2019 00:00,9781.52
24/07/2019 00:00,9841.42
23/07/2019 00:00,10315.87
22/07/2019 00:00,10605.03
21/07/2019 00:00,10757.15
20/07/2019 00:00,10533.71
19/07/2019 00:00,10638.44
18/07/2019 00:00,9712.15
17/07/2019 00:00,9427.45
16/07/2019 00:00,10848.27
15/07/2019 00:00,10191.87
14/07/2019 00:00,11382.03
13/07/2019 00:00,11811.08
12/07/2019 00:00,11352.74
11/07/2019 00:00,12101.44
10/07/2019 00:00,12574.88
09/07/2019 00:00,12299.94
08/07/2019 00:00,11478.43
07/07/2019 00:00,11233.21
06/07/2019 00:00,10996.82
05/07/2019 00:00,11144.82
04/07/2019 00:00,11970
03/07/2019 00:00,10830.1
02/07/2019 00:00,10581.78
01/07/2019 00:00,10759.24
30/06/2019 00:00,11867.35
29/06/2019 00:00,12354.45
28/06/2019 00:00,11153.73
27/06/2019 00:00,12927.44
26/06/2019 00:00,11760
25/06/2019 00:00,11030
24/06/2019 00:00,10827.23
23/06/2019 00:00,10665.66
22/06/2019 00:00,10222.13
21/06/2019 00:00,9534.99
20/06/2019 00:00,9280.17
19/06/2019 00:00,9076.51
18/06/2019 00:00,9333.48
17/06/2019 00:00,8973.02
16/06/2019 00:00,8857.19
15/06/2019 00:00,8694.74
14/06/2019 00:00,8235.44
13/06/2019 00:00,8171.12
12/06/2019 00:00,7915.7
11/06/2019 00:00,8017.99
10/06/2019 00:00,7629.98
09/06/2019 00:00,7933.17
08/06/2019 00:00,8002.68
07/06/2019 00:00,7801.97
06/06/2019 00:00,7784.62
05/06/2019 00:00,7673.41
04/06/2019 00:00,8103.63
03/06/2019 00:00,8735.84
02/06/2019 00:00,8560.1
01/06/2019 00:00,8545.8
31/05/2019 00:00,8277.76
30/05/2019 00:00,8663.07
29/05/2019 00:00,8715.35
28/05/2019 00:00,8774.45
27/05/2019 00:00,8733.27
26/05/2019 00:00,8066.15
25/05/2019 00:00,7999.02
24/05/2019 00:00,7880.4
23/05/2019 00:00,7622.9
22/05/2019 00:00,7949.18
21/05/2019 00:00,8007.67
20/05/2019 00:00,8193.45
19/05/2019 00:00,7257.82
18/05/2019 00:00,7352.39
17/05/2019 00:00,7879.28
16/05/2019 00:00,8203.97
15/05/2019 00:00,7991.72
14/05/2019 00:00,7810.72
13/05/2019 00:00,6968.84
12/05/2019 00:00,7214.4
11/05/2019 00:00,6338.93
10/05/2019 00:00,6151.66
09/05/2019 00:00,5945.32
08/05/2019 00:00,5751.54
07/05/2019 00:00,5686.88
06/05/2019 00:00,5714.4
05/05/2019 00:00,5766.46
04/05/2019 00:00,5659.82
03/05/2019 00:00,5385
02/05/2019 00:00,5322.28
01/05/2019 00:00,5267.86
30/04/2019 00:00,5150.21
29/04/2019 00:00,5152.98
28/04/2019 00:00,5171.51
27/04/2019 00:00,5154.11
26/04/2019 00:00,5132.5
25/04/2019 00:00,5440.95
24/04/2019 00:00,5531.29
23/04/2019 00:00,5388.22
22/04/2019 00:00,5295.96
21/04/2019 00:00,5318.94
20/04/2019 00:00,5289.91
19/04/2019 00:00,5283
18/04/2019 00:00,5227.6
17/04/2019 00:00,5201.47
16/04/2019 00:00,5027.33
15/04/2019 00:00,5160.54
14/04/2019 00:00,5064
13/04/2019 00:00,5075.74
12/04/2019 00:00,5037.82
11/04/2019 00:00,5323.47
10/04/2019 00:00,5184.03
09/04/2019 00:00,5287.97
08/04/2019 00:00,5192.92
07/04/2019 00:00,5041.92
06/04/2019 00:00,5041
05/04/2019 00:00,4911.14
04/04/2019 00:00,4972.83
03/04/2019 00:00,4899.01
02/04/2019 00:00,4133.93
01/04/2019 00:00,4092.02
31/03/2019 00:00,4094.92
30/03/2019 00:00,4090
29/03/2019 00:00,4011
28/03/2019 00:00,4025.5
27/03/2019 00:00,3922.58
26/03/2019 00:00,3910
25/03/2019 00:00,3970.23
24/03/2019 00:00,3979.19
23/03/2019 00:00,3980.4
22/03/2019 00:00,3974.5
21/03/2019 00:00,4033.7
20/03/2019 00:00,3999.5
19/03/2019 00:00,3969.94
18/03/2019 00:00,3965.63
17/03/2019 00:00,3990
16/03/2019 00:00,3899.19
15/03/2019 00:00,3857.33
14/03/2019 00:00,3848.1
13/03/2019 00:00,3861.37
12/03/2019 00:00,3848.86
11/03/2019 00:00,3898.14
10/03/2019 00:00,3916.42
09/03/2019 00:00,3841.27
08/03/2019 00:00,3856.78
07/03/2019 00:00,3851.26
06/03/2019 00:00,3844.07
05/03/2019 00:00,3698.65
04/03/2019 00:00,3789.7
03/03/2019 00:00,3810.47
02/03/2019 00:00,3805
01/03/2019 00:00,3791.02
28/02/2019 00:00,3796.49
27/02/2019 00:00,3794.42
26/02/2019 00:00,3817.93
25/02/2019 00:00,3733.78
24/02/2019 00:00,4113.56
23/02/2019 00:00,3939.83
22/02/2019 00:00,3900.64
21/02/2019 00:00,3936.8
20/02/2019 00:00,3889.92
19/02/2019 00:00,3870.97
18/02/2019 00:00,3625.6
17/02/2019 00:00,3580.43
16/02/2019 00:00,3566.29
15/02/2019 00:00,3560.45
14/02/2019 00:00,3575.01
13/02/2019 00:00,3585.7
12/02/2019 00:00,3588.99
11/02/2019 00:00,3651.32
10/02/2019 00:00,3622.74
09/02/2019 00:00,3626.12
08/02/2019 00:00,3358.39
07/02/2019 00:00,3364
06/02/2019 00:00,3431.81
05/02/2019 00:00,3409.81
04/02/2019 00:00,3413.75
03/02/2019 00:00,3470.5
02/02/2019 00:00,3434.83
01/02/2019 00:00,3413.69
31/01/2019 00:00,3438
30/01/2019 00:00,3391.25
29/01/2019 00:00,3431.43
28/01/2019 00:00,3532.23
27/01/2019 00:00,3555.31
26/01/2019 00:00,3560.94
25/01/2019 00:00,3570.67
24/01/2019 00:00,3553.2
23/01/2019 00:00,3574.44
22/01/2019 00:00,3531.51
21/01/2019 00:00,3537.42
20/01/2019 00:00,3680
19/01/2019 00:00,3609.29
18/01/2019 00:00,3638.01
17/01/2019 00:00,3609.5
16/01/2019 00:00,3576.92
15/01/2019 00:00,3664.28
14/01/2019 00:00,3517.03
13/01/2019 00:00,3617.75
12/01/2019 00:00,3631
11/01/2019 00:00,3627.65
10/01/2019 00:00,4003.09
09/01/2019 00:00,3994.75
08/01/2019 00:00,4005
07/01/2019 00:00,4040.71
06/01/2019 00:00,3795.38
05/01/2019 00:00,3822
04/01/2019 00:00,3785.64
03/01/2019 00:00,3890.27
02/01/2019 00:00,3825.41
01/01/2019 00:00,3693.85
31/12/2018 00:00,3831.03
30/12/2018 00:00,3728.96
29/12/2018 00:00,3884.66
28/12/2018 00:00,3590.26
27/12/2018 00:00,3810.01
26/12/2018 00:00,3780
25/12/2018 00:00,4034.54
24/12/2018 00:00,3947.82
23/12/2018 00:00,3977.65
22/12/2018 00:00,3842.59
21/12/2018 00:00,4073.58
20/12/2018 00:00,3684.03
19/12/2018 00:00,3667.16
18/12/2018 00:00,3499.37
17/12/2018 00:00,3191.41
16/12/2018 00:00,3180.84
15/12/2018 00:00,3194.04
14/12/2018 00:00,3263.55
13/12/2018 00:00,3430.2
12/12/2018 00:00,3345.01
11/12/2018 00:00,3406.41
10/12/2018 00:00,3528.68
09/12/2018 00:00,3398.8
08/12/2018 00:00,3376.27
07/12/2018 00:00,3437.22
06/12/2018 00:00,3694.03
05/12/2018 00:00,3903.52
04/12/2018 00:00,3830.81
03/12/2018 00:00,4099.63
02/12/2018 00:00,4140.4
01/12/2018 00:00,3970.56
30/11/2018 00:00,4250
29/11/2018 00:00,4219.77
28/11/2018 00:00,3771.01
27/11/2018 00:00,3727.34
26/11/2018 00:00,3934.22
25/11/2018 00:00,3780.67
24/11/2018 00:00,4288.25
23/11/2018 00:00,4268.4
22/11/2018 00:00,4551.47
21/11/2018 00:00,4349.41
20/11/2018 00:00,4732.92
19/11/2018 00:00,5553.01
18/11/2018 00:00,5503.36
17/11/2018 00:00,5514.62
16/11/2018 00:00,5571.12
15/11/2018 00:00,5592.23
14/11/2018 00:00,6255.86
13/11/2018 00:00,6318.01
12/11/2018 00:00,6352.57
11/11/2018 00:00,6349.39
10/11/2018 00:00,6325
09/11/2018 00:00,6405.49
08/11/2018 00:00,6501
07/11/2018 00:00,6448.17
06/11/2018 00:00,6404.97
05/11/2018 00:00,6428.23
04/11/2018 00:00,6333.59
03/11/2018 00:00,6350.05
02/11/2018 00:00,6343.85
01/11/2018 00:00,6304.5
31/10/2018 00:00,6269.45
30/10/2018 00:00,6266.47
29/10/2018 00:00,6404.27
28/10/2018 00:00,6407.66
27/10/2018 00:00,6406.1
26/10/2018 00:00,6393.38
25/10/2018 00:00,6411.96
24/10/2018 00:00,6396.24
23/10/2018 00:00,6409.39
22/10/2018 00:00,6412.62
21/10/2018 00:00,6412.86
20/10/2018 00:00,6380.47
19/10/2018 00:00,6394.23
18/10/2018 00:00,6440.07
17/10/2018 00:00,6457.67
16/10/2018 00:00,6438.2
15/10/2018 00:00,6185.04
14/10/2018 00:00,6201.23
13/10/2018 00:00,6182.03
12/10/2018 00:00,6152.76
11/10/2018 00:00,6517.55
10/10/2018 00:00,6588.72
09/10/2018 00:00,6604.76
08/10/2018 00:00,6574.15
07/10/2018 00:00,6547.93
06/10/2018 00:00,6582.11
05/10/2018 00:00,6548.83
04/10/2018 00:00,6454.81
03/10/2018 00:00,6500
02/10/2018 00:00,6569.32
01/10/2018 00:00,6597.79
30/09/2018 00:00,6574.29
29/09/2018 00:00,6609.02
28/09/2018 00:00,6684.5
27/09/2018 00:00,6454.32
26/09/2018 00:00,6428.09
25/09/2018 00:00,6578.7
24/09/2018 00:00,6703.37
23/09/2018 00:00,6710.01
22/09/2018 00:00,6748.85
21/09/2018 00:00,6492.98
20/09/2018 00:00,6388.4
19/09/2018 00:00,6330
18/09/2018 00:00,6251.49
17/09/2018 00:00,6499.28
16/09/2018 00:00,6521.49
15/09/2018 00:00,6476.51
14/09/2018 00:00,6482.95
13/09/2018 00:00,6326.83
12/09/2018 00:00,6274.6
11/09/2018 00:00,6303.99
10/09/2018 00:00,6238.99
09/09/2018 00:00,6178.31
08/09/2018 00:00,6401.01
07/09/2018 00:00,6488.01
06/09/2018 00:00,6671.95
05/09/2018 00:00,7353.48
04/09/2018 00:00,7261.29
03/09/2018 00:00,7291.94
02/09/2018 00:00,7195.8
01/09/2018 00:00,7015.78
31/08/2018 00:00,6984.34
30/08/2018 00:00,7034.47
29/08/2018 00:00,7079.46
28/08/2018 00:00,6911.7
27/08/2018 00:00,6700.13
26/08/2018 00:00,6732.99
25/08/2018 00:00,6692.99
24/08/2018 00:00,6525.99
23/08/2018 00:00,6355.97
22/08/2018 00:00,6478.99
21/08/2018 00:00,6260.83
20/08/2018 00:00,6481.63
19/08/2018 00:00,6397.37
18/08/2018 00:00,6578.13
17/08/2018 00:00,6314.08
16/08/2018 00:00,6273.34
15/08/2018 00:00,6194.3
14/08/2018 00:00,6252.63
13/08/2018 00:00,6311.99
12/08/2018 00:00,6240.49
11/08/2018 00:00,6139.99
10/08/2018 00:00,6544.98
09/08/2018 00:00,6283.89
08/08/2018 00:00,6717.67
07/08/2018 00:00,6932.18
06/08/2018 00:00,7028.89
05/08/2018 00:00,7009.94
04/08/2018 00:00,7416.98
03/08/2018 00:00,7535
02/08/2018 00:00,7600.22
01/08/2018 00:00,7726.85
31/07/2018 00:00,8162.28
30/07/2018 00:00,8216.74
29/07/2018 00:00,8231.07
28/07/2018 00:00,8177.72
27/07/2018 00:00,7926
26/07/2018 00:00,8174.06
25/07/2018 00:00,8394.48
24/07/2018 00:00,7712.46
23/07/2018 00:00,7393.5
22/07/2018 00:00,7398.16
21/07/2018 00:00,7330.84
20/07/2018 00:00,7474.35
19/07/2018 00:00,7384.92
18/07/2018 00:00,7310.71
17/07/2018 00:00,6721.21
16/07/2018 00:00,6353.25
15/07/2018 00:00,6245.99
14/07/2018 00:00,6208.78
13/07/2018 00:00,6243.53
12/07/2018 00:00,6379.13
11/07/2018 00:00,6304.45
10/07/2018 00:00,6666.75
09/07/2018 00:00,6706.6
08/07/2018 00:00,6755.46
07/07/2018 00:00,6604.74
06/07/2018 00:00,6533.69
05/07/2018 00:00,6575.62
04/07/2018 00:00,6507.99
03/07/2018 00:00,6605.46
02/07/2018 00:00,6345.48
01/07/2018 00:00,6385.75
30/06/2018 00:00,6204.01
29/06/2018 00:00,5845.2
28/06/2018 00:00,6135.64
27/06/2018 00:00,6073.99
26/06/2018 00:00,6252.28
25/06/2018 00:00,6153.6
24/06/2018 00:00,6169.91
23/06/2018 00:00,6055.17
22/06/2018 00:00,6718.33
21/06/2018 00:00,6756.6
20/06/2018 00:00,6728.44
19/06/2018 00:00,6711.3
18/06/2018 00:00,6451.03
17/06/2018 00:00,6487.92
16/06/2018 00:00,6390.6
15/06/2018 00:00,6638.8
14/06/2018 00:00,6308.49
13/06/2018 00:00,6557.66
12/06/2018 00:00,6880.76
11/06/2018 00:00,6781.17
10/06/2018 00:00,7498
09/06/2018 00:00,7618.11
08/06/2018 00:00,7676.41
07/06/2018 00:00,7658.99
06/06/2018 00:00,7617.98
05/06/2018 00:00,7494.99
04/06/2018 00:00,7712.97
03/06/2018 00:00,7642
02/06/2018 00:00,7511.72
01/06/2018 00:00,7492.28
31/05/2018 00:00,7375.64
30/05/2018 00:00,7469.45
29/05/2018 00:00,7112.2
28/05/2018 00:00,7348.64
27/05/2018 00:00,7335.99
26/05/2018 00:00,7459.21
25/05/2018 00:00,7579.3
24/05/2018 00:00,7509.99
23/05/2018 00:00,7983.98
22/05/2018 00:00,8403.23
21/05/2018 00:00,8518.64
20/05/2018 00:00,8225.55
19/05/2018 00:00,8248.99
18/05/2018 00:00,8058.16
17/05/2018 00:00,8337.77
16/05/2018 00:00,8481.99
15/05/2018 00:00,8674.53
14/05/2018 00:00,8696.54
13/05/2018 00:00,8481.72
12/05/2018 00:00,8408.79
11/05/2018 00:00,9007.19
10/05/2018 00:00,9308.49
09/05/2018 00:00,9181.52
08/05/2018 00:00,9356.79
07/05/2018 00:00,9621.99
06/05/2018 00:00,9827.04
05/05/2018 00:00,9689
04/05/2018 00:00,9737
03/05/2018 00:00,9220
02/05/2018 00:00,9066.9
01/05/2018 00:00,9243.51
30/04/2018 00:00,9396.32
29/04/2018 00:00,9352.97
28/04/2018 00:00,8916.54
27/04/2018 00:00,9277.32
26/04/2018 00:00,8855.07
25/04/2018 00:00,9648.36
24/04/2018 00:00,8942
23/04/2018 00:00,8781.7
22/04/2018 00:00,8924.93
21/04/2018 00:00,8865.78
20/04/2018 00:00,8273
19/04/2018 00:00,8172.83
18/04/2018 00:00,7890.87
17/04/2018 00:00,8054.68
16/04/2018 00:00,8353.43
15/04/2018 00:00,8003.39
14/04/2018 00:00,7885.9
13/04/2018 00:00,7923.78
12/04/2018 00:00,6940.94
11/04/2018 00:00,6824.75
10/04/2018 00:00,6782.39
09/04/2018 00:00,7027.26
08/04/2018 00:00,6904.21
07/04/2018 00:00,6627.7
06/04/2018 00:00,6771.3
05/04/2018 00:00,6799.37
04/04/2018 00:00,7415.53
03/04/2018 00:00,7052.75
02/04/2018 00:00,6816.31
01/04/2018 00:00,6926.5
31/03/2018 00:00,6839.63
30/03/2018 00:00,7086.14
29/03/2018 00:00,7932.41
28/03/2018 00:00,7791.69
27/03/2018 00:00,8152.26
26/03/2018 00:00,8451.12
25/03/2018 00:00,8541.96
24/03/2018 00:00,8917.99
23/03/2018 00:00,8708.52
22/03/2018 00:00,8892.18
21/03/2018 00:00,8904.02
20/03/2018 00:00,8596.79
19/03/2018 00:00,8205.55
18/03/2018 00:00,7860.83
17/03/2018 00:00,8258.54
16/03/2018 00:00,8265.05
15/03/2018 00:00,8195.99
14/03/2018 00:00,9152.07
13/03/2018 00:00,9115.24
12/03/2018 00:00,9535.04
11/03/2018 00:00,8795.04
10/03/2018 00:00,9228.83
09/03/2018 00:00,9293.06
08/03/2018 00:00,9904.52
07/03/2018 00:00,10723.01
06/03/2018 00:00,11417.39
05/03/2018 00:00,11479.68
04/03/2018 00:00,11445
03/03/2018 00:00,11032.81
02/03/2018 00:00,10917.37
01/03/2018 00:00,10314.99
28/02/2018 00:00,10572.49
27/02/2018 00:00,10324.7
26/02/2018 00:00,9590.04
25/02/2018 00:00,9689.99
24/02/2018 00:00,10166.1
23/02/2018 00:00,9843.34
22/02/2018 00:00,10449.4
21/02/2018 00:00,11233.41
20/02/2018 00:00,11173
19/02/2018 00:00,10421.06
18/02/2018 00:00,11101
17/02/2018 00:00,10196
16/02/2018 00:00,10018
15/02/2018 00:00,9490.98
14/02/2018 00:00,8522.99
13/02/2018 00:00,8899
12/02/2018 00:00,8067
11/02/2018 00:00,8560
10/02/2018 00:00,8693.98
09/02/2018 00:00,8259.76
08/02/2018 00:00,7588.01
07/02/2018 00:00,7737.37
06/02/2018 00:00,6874.27
05/02/2018 00:00,8191
04/02/2018 00:00,9225.86
03/02/2018 00:00,8838.83
02/02/2018 00:00,8998.99
01/02/2018 00:00,10149
31/01/2018 00:00,9971
30/01/2018 00:00,11162.62
29/01/2018 00:00,11685.58
28/01/2018 00:00,11446.54
27/01/2018 00:00,11092.95
26/01/2018 00:00,11155.54
25/01/2018 00:00,11400.96
24/01/2018 00:00,10851.82
23/01/2018 00:00,10808.99
22/01/2018 00:00,11558.87
21/01/2018 00:00,12775.99
20/01/2018 00:00,11552
19/01/2018 00:00,11247.57
18/01/2018 00:00,11191.35
17/01/2018 00:00,11386.34
16/01/2018 00:00,13607.04
15/01/2018 00:00,13647.99
14/01/2018 00:00,14197.78
13/01/2018 00:00,13781.41
12/01/2018 00:00,13243.83
11/01/2018 00:00,14890.02
10/01/2018 00:00,14403.51
09/01/2018 00:00,14999.99
08/01/2018 00:00,16124.02
07/01/2018 00:00,17149.67
06/01/2018 00:00,16928
05/01/2018 00:00,15143.67
04/01/2018 00:00,15155.62
03/01/2018 00:00,14678.94
02/01/2018 00:00,13443.41
01/01/2018 00:00,13880
31/12/2017 00:00,12640
30/12/2017 00:00,14340
29/12/2017 00:00,14470.07
28/12/2017 00:00,15364.93
27/12/2017 00:00,15764.44
26/12/2017 00:00,13911.28
25/12/2017 00:00,14157.87
24/12/2017 00:00,14619
23/12/2017 00:00,14009.79
22/12/2017 00:00,15600.01
21/12/2017 00:00,16466.98
20/12/2017 00:00,17700
19/12/2017 00:00,18940.57
18/12/2017 00:00,18953
17/12/2017 00:00,19187.78
16/12/2017 00:00,17471.5
15/12/2017 00:00,16404.99
14/12/2017 00:00,16250
13/12/2017 00:00,16650.01
12/12/2017 00:00,16470
11/12/2017 00:00,14691
10/12/2017 00:00,14607.49
09/12/2017 00:00,15800
08/12/2017 00:00,16599.99
07/12/2017 00:00,13623.5
06/12/2017 00:00,11677
05/12/2017 00:00,11613.07
04/12/2017 00:00,11250
03/12/2017 00:00,10872
02/12/2017 00:00,10840.45
01/12/2017 00:00,9947.67
30/11/2017 00:00,9824.68
29/11/2017 00:00,9868.82
28/11/2017 00:00,9708.07
27/11/2017 00:00,9271.06
26/11/2017 00:00,8717.99
25/11/2017 00:00,8199.19
24/11/2017 00:00,7989
23/11/2017 00:00,8214.69
22/11/2017 00:00,8095.23
21/11/2017 00:00,8226.17
20/11/2017 00:00,8016.58
19/11/2017 00:00,7771.03
18/11/2017 00:00,7674.99
17/11/2017 00:00,7846.96
16/11/2017 00:00,7294
15/11/2017 00:00,6609
14/11/2017 00:00,6525.17
13/11/2017 00:00,5870.37
12/11/2017 00:00,6355.13
11/11/2017 00:00,6588.18
10/11/2017 00:00,7148
09/11/2017 00:00,7450.32
08/11/2017 00:00,7130.28
07/11/2017 00:00,6967.68
06/11/2017 00:00,7372.72
05/11/2017 00:00,7388.83
04/11/2017 00:00,7146.82
03/11/2017 00:00,7030
02/11/2017 00:00,6741.59
01/11/2017 00:00,6434.21
31/10/2017 00:00,6119.99
30/10/2017 00:00,6137.37
29/10/2017 00:00,5730.69
28/10/2017 00:00,5771.89
27/10/2017 00:00,5890
26/10/2017 00:00,5735.88
25/10/2017 00:00,5523.4
24/10/2017 00:00,5871.17
23/10/2017 00:00,5969
22/10/2017 00:00,6013.46
21/10/2017 00:00,5977.29
20/10/2017 00:00,5698.69
19/10/2017 00:00,5582.05
18/10/2017 00:00,5597.31
17/10/2017 00:00,5745.72
16/10/2017 00:00,5679.7
15/10/2017 00:00,5801.29
14/10/2017 00:00,5653.6
13/10/2017 00:00,5445
12/10/2017 00:00,4822.01
11/10/2017 00:00,4749.29
10/10/2017 00:00,4764.7
09/10/2017 00:00,4597.98
08/10/2017 00:00,4423.3
07/10/2017 00:00,4362.95
06/10/2017 00:00,4301.09
05/10/2017 00:00,4219.53
04/10/2017 00:00,4315.83
03/10/2017 00:00,4391.48
02/10/2017 00:00,4377.22
01/10/2017 00:00,4326.09
30/09/2017 00:00,4164.82
29/09/2017 00:00,4184.84
28/09/2017 00:00,4199.29
27/09/2017 00:00,3888.03
26/09/2017 00:00,3918
25/09/2017 00:00,3664.22
24/09/2017 00:00,3779.17
23/09/2017 00:00,3612.18
22/09/2017 00:00,3617.05
21/09/2017 00:00,3874.46
20/09/2017 00:00,3888.8
19/09/2017 00:00,4101.6
18/09/2017 00:00,3662.99
17/09/2017 00:00,3678.93
16/09/2017 00:00,3700.01
15/09/2017 00:00,3227.79
14/09/2017 00:00,3865.34
13/09/2017 00:00,4172.56
12/09/2017 00:00,4207.31
11/09/2017 00:00,4226.22
10/09/2017 00:00,4308.72
09/09/2017 00:00,4312
08/09/2017 00:00,4615
07/09/2017 00:00,4605.8
06/09/2017 00:00,4396.52
05/09/2017 00:00,4277
04/09/2017 00:00,4606.26
03/09/2017 00:00,4599.9
02/09/2017 00:00,4921.7
01/09/2017 00:00,4734.26
31/08/2017 00:00,4573.2
30/08/2017 00:00,4578.82
29/08/2017 00:00,4379.99
28/08/2017 00:00,4337.68
27/08/2017 00:00,4333.38
26/08/2017 00:00,4355.98
25/08/2017 00:00,4300.34
24/08/2017 00:00,4108.12
23/08/2017 00:00,4085
22/08/2017 00:00,3987.52
21/08/2017 00:00,4058.68
20/08/2017 00:00,4099.55
19/08/2017 00:00,4100
18/08/2017 00:00,4276.5
17/08/2017 00:00,4378.84
16/08/2017 00:00,4155.67
15/08/2017 00:00,4306.23
14/08/2017 00:00,4053.87
13/08/2017 00:00,3855.1
12/08/2017 00:00,3645.06
11/08/2017 00:00,3413.03
10/08/2017 00:00,3342.99
09/08/2017 00:00,3412.41
08/08/2017 00:00,3387.55
07/08/2017 00:00,3222.75
06/08/2017 00:00,3263.62
05/08/2017 00:00,2855
04/08/2017 00:00,2793.37
03/08/2017 00:00,2703.51
02/08/2017 00:00,2731
01/08/2017 00:00,2855.81
31/07/2017 00:00,2742.37
30/07/2017 00:00,2680.56
29/07/2017 00:00,2777.01
28/07/2017 00:00,2666.33
27/07/2017 00:00,2524.99
26/07/2017 00:00,2564.82
25/07/2017 00:00,2759.98
24/07/2017 00:00,2749.02
23/07/2017 00:00,2832.71
22/07/2017 00:00,2670
21/07/2017 00:00,2875.03
20/07/2017 00:00,2265.21
19/07/2017 00:00,2303.71
18/07/2017 00:00,2226
17/07/2017 00:00,1917.63
16/07/2017 00:00,1970.51
15/07/2017 00:00,2213.37
14/07/2017 00:00,2339.99
13/07/2017 00:00,2388
12/07/2017 00:00,2305.98
11/07/2017 00:00,2323.45
10/07/2017 00:00,2502.28
09/07/2017 00:00,2550.07
08/07/2017 00:00,2501.46
07/07/2017 00:00,2600.39
06/07/2017 00:00,2602.9
05/07/2017 00:00,2596.12
04/07/2017 00:00,2550.47
03/07/2017 00:00,2504.37
02/07/2017 00:00,2412.41
01/07/2017 00:00,2465.49
30/06/2017 00:00,2541.59
29/06/2017 00:00,2559.9
28/06/2017 00:00,2565
27/06/2017 00:00,2421.22
26/06/2017 00:00,2502.03
25/06/2017 00:00,2557.66
24/06/2017 00:00,2685.05
23/06/2017 00:00,2713.48
22/06/2017 00:00,2657.04
21/06/2017 00:00,2740
20/06/2017 00:00,2598
19/06/2017 00:00,2516.98
18/06/2017 00:00,2630
17/06/2017 00:00,2484.68
16/06/2017 00:00,2424.91
15/06/2017 00:00,2450
14/06/2017 00:00,2703.02
13/06/2017 00:00,2667.06
12/06/2017 00:00,2954.22
11/06/2017 00:00,2899.99
10/06/2017 00:00,2822.32
09/06/2017 00:00,2806
08/06/2017 00:00,2683.03
07/06/2017 00:00,2880.74
06/06/2017 00:00,2698
05/06/2017 00:00,2530.27
04/06/2017 00:00,2540.94
03/06/2017 00:00,2488.94
02/06/2017 00:00,2413.63
01/06/2017 00:00,2298.01
31/05/2017 00:00,2203.51
30/05/2017 00:00,2292.1
29/05/2017 00:00,2178.81
28/05/2017 00:00,2042
27/05/2017 00:00,2279.82
26/05/2017 00:00,2292.53
25/05/2017 00:00,2420.29
24/05/2017 00:00,2264.23
23/05/2017 00:00,2099.97
22/05/2017 00:00,2017.55
21/05/2017 00:00,2013.99
20/05/2017 00:00,1958
19/05/2017 00:00,1878.99
18/05/2017 00:00,1782.99
17/05/2017 00:00,1700.01
16/05/2017 00:00,1705.48
15/05/2017 00:00,1784
14/05/2017 00:00,1776.89
13/05/2017 00:00,1691.51
12/05/2017 00:00,1828.45
11/05/2017 00:00,1772.58
10/05/2017 00:00,1720.28
09/05/2017 00:00,1649.54
08/05/2017 00:00,1554.01
07/05/2017 00:00,1558.02
06/05/2017 00:00,1514.9
05/05/2017 00:00,1537.23
04/05/2017 00:00,1503.22
